,identifiant_unique,result_type,result_housenumber,result_street,result_postcode,result_citycode,result_city,result_district,result_context,result_score,latitude,longitude,origin
1345,zapinformatique_201845_reparation,street,,Route des Marais,74410,74242,Saint-Jorioz,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.8603707655502392,45.833626,6.180322,cas_32
1346,desgans_patrick_158889_reparation_0557705123,street,,Chemin Ceinture de Talaris,33680,33214,Lacanau,,"33, Gironde, Nouvelle-Aquitaine",0.8959840259740259,45.007003,-1.096828,cas_32
1347,la_travaux_171326_reparation_0950275228,housenumber,241,Rue Nationale,33240,33366,Saint-André-de-Cubzac,,"33, Gironde, Nouvelle-Aquitaine",0.8722144444444444,44.999341,-0.44165,cas_32
1348,duverger_jeancharles_7596_reparation_0664107420,street,,Montée des Bessons,42820,42003,Ambierle,,"42, Loire, Auvergne-Rhône-Alpes",0.7004697520661157,46.106284,3.890139,cas_32
1349,di_maiolo_julien_108701_reparation_0637711741,housenumber,226,Route de Maillane,13150,13108,Tarascon,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9663354545454546,43.806606,4.670543,cas_32
1350,aquatias_lydie_106005_reparation,locality,,,57645,57482,Ogy-Montoy-Flanville,,"57, Moselle, Grand Est",0.6091003496503495,49.116256,6.302793,cas_32
1351,bendib_hocine_215539_reparation_0160111392,housenumber,2,Square de la Poterne,91300,91377,Massy,,"91, Essonne, Île-de-France",0.8033621925133689,48.737035,2.270617,cas_32
1352,recup_moto_62_53679_reparation_0321684932,street,,Rue Volta,62660,62126,Beuvry,,"62, Pas-de-Calais, Hauts-de-France",0.9626636363636362,50.511731,2.681069,cas_32
1353,bouvier_florian_170213_reparation_0664413942,street,,Rue de Fontainebleau,33310,33249,Lormont,,"33, Gironde, Nouvelle-Aquitaine",0.7428114190687362,44.875567,-0.526632,cas_32
1354,leconte_marie_217854_reparation_0777056138,housenumber,148,Rue du Faubourg Saint-Denis,75010,75110,Paris,Paris 10e Arrondissement,"75, Paris, Île-de-France",0.9197975757575756,48.878169,2.356658,cas_32
1355,chateau_haemi_137732_reparation_0238836259,housenumber,38,Place François Mitterrand,45400,45308,Semoy,,"45, Loiret, Centre-Val de Loire",0.9287963403263402,47.931741,1.949212,cas_32
1356,espace_parachute_55842_reparation,street,,Avenue du Général De Gaulle,59910,59090,Bondues,,"59, Nord, Hauts-de-France",0.8387259423503325,50.707391,3.102383,cas_32
1357,sas_pierreyves_jouan_216918_reparation_0778251452,housenumber,333,Avenue de Neuville,78950,78263,Gambais,,"78, Yvelines, Île-de-France",0.8090275757575758,48.79477,1.701496,cas_32
1358,mme_wirth_evelyne_97869_reparation,housenumber,9,Rue de la Libération,88150,88465,Thaon-les-Vosges,,"88, Vosges, Grand Est",0.9584072727272728,48.261893,6.436159,cas_32
1359,m_ben_ayad_sadate_134695_reparation,housenumber,536b,Rue des Traits la Ville,54200,54528,Toul,,"54, Meurthe-et-Moselle, Grand Est",0.8187530021141649,48.688787,5.890996,cas_32
1360,zerotrois_180378_reparation,housenumber,114,Rue Mathieu,83200,83137,Toulon,,"83, Var, Provence-Alpes-Côte d'Azur",0.9690790909090908,43.129611,5.90407,cas_32
1361,caen_service_antennes_92797_reparation,street,,Rue du Bout Renard,14480,14288,Le Fresne-Camilly,,"14, Calvados, Normandie",0.9507327272727272,49.264231,-0.484945,cas_32
1362,lg_mecanique_58698_reparation,housenumber,2,Rue d’Aumale,80640,80443,Hornoy-le-Bourg,,"80, Somme, Hauts-de-France",0.952840909090909,49.803909,1.845633,cas_32
1363,m_santiago_francois_177949_reparation_0764459708,street,,chemin esplanade du soleil,13170,13071,Les Pennes-Mirabeau,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.8733502597402596,43.412476,5.325314,cas_32
1364,madame_graja_anne__marie_125097_reparation_0673081909,housenumber,28,Route Departementale 44,52700,52008,Andelot-Blancheville,,"52, Haute-Marne, Grand Est",0.8962542657342656,48.22261,5.25806,cas_32
1365,mj_cuir_creation_170690_reparation_0643754511,housenumber,2,Chemin de la Gâtine,16370,16097,Cherves-Richemont,,"16, Charente, Nouvelle-Aquitaine",0.9455754545454544,45.773085,-0.321296,cas_32
1366,lopez_david_19334_reparation_0952786681_0618644734,street,,Rue du Pressoir,83390,83100,Puget-Ville,,"83, Var, Provence-Alpes-Côte d'Azur",0.9572245454545456,43.268678,6.105082,cas_32
1367,cidoutomuro_carole_137574_reparation_0237498226,housenumber,53,avenue de la gare,28190,28148,Le Favril,,"28, Eure-et-Loir, Centre-Val de Loire",0.9404772727272726,48.476965,1.1421,cas_32
1368,mme_feron_yvette_77210_reparation_0323083792,housenumber,1,Rue Geoffroy Saint-hilaire,2100,02691,Saint-Quentin,,"02, Aisne, Hauts-de-France",0.8722384848484849,49.861461,3.29978,cas_32
1369,by_easy_cuisines_199406_reparation_0384301964,housenumber,22,Rue des Platanes,70200,70310,Lure,,"70, Haute-Saône, Bourgogne-Franche-Comté",0.9595581818181818,47.685517,6.519212,cas_32
1370,ben_lagha_telaaz_208898_reparation,housenumber,1,Rue Bois Le Vent,75016,75116,Paris,Paris 16e Arrondissement,"75, Paris, Île-de-France",0.8897063636363636,48.857472,2.277298,cas_32
1371,penelope_ulysse_50423_sinoe_0470288636,street,,Avenue du Président Auriol,3100,03185,Montluçon,,"03, Allier, Auvergne-Rhône-Alpes",0.9769827272727272,46.328163,2.583955,cas_32
1372,mme_kosinski_sarah_57192_reparation,housenumber,4,Place Georges Couthon,62220,62215,Carvin,,"62, Pas-de-Calais, Hauts-de-France",0.9566945454545456,50.494188,2.966013,cas_32
1373,phil_services_195668_reparation_0380644593,locality,,,21210,21434,Montlay-en-Auxois,,"21, Côte-d'Or, Bourgogne-Franche-Comté",0.5646701759530792,47.346596,4.277202,cas_31
1374,bana_sarl_212709_reparation,housenumber,21,Boulevard de Grenelle,75015,75115,Paris,Paris 15e Arrondissement,"75, Paris, Île-de-France",0.7035815384615384,48.853326,2.290295,cas_32
1375,pinceaux_et_petits_mots_205753_reparation_0641893374,housenumber,118,Route de Dijon,21360,21087,Bligny-sur-Ouche,,"21, Côte-d'Or, Bourgogne-Franche-Comté",0.9517836363636364,47.122661,4.672837,cas_32
1376,latelier_d_ismael_114618_reparation_0662762106,street,,Route de Caen,14860,14046,Bavent,,"14, Calvados, Normandie",0.947341818181818,49.232534,-0.203916,cas_32
1377,dugre_manon_216029_reparation_0610586787,housenumber,93,Rue de la Chapelle,75018,75118,Paris,Paris 18e Arrondissement,"75, Paris, Île-de-France",0.9046042857142856,48.897987,2.358661,cas_32
1378,vitale_francois_marius_181733_reparation_0609652921,street,,Avenue du 8 Mai 1945,13560,13105,Sénas,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9515790909090908,43.746878,5.077033,cas_32
1379,labrouche_antiquaire_de_materiaux_168508_reparation,housenumber,19,Rue Thales,17440,17028,Aytré,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9626709090909088,46.12918,-1.09218,cas_32
1380,au_fil_du_bois_3351_reparation_0479833886,street,,Rue des Boriots,73450,73306,Valloire,,"73, Savoie, Auvergne-Rhône-Alpes",0.7684481818181819,45.166839,6.428544,cas_32
1381,sassier_gilles_196901_reparation_0384370885,street,,Rue Jean Bertin,39800,39434,Poligny,,"39, Jura, Bourgogne-Franche-Comté",0.94996,46.849234,5.693316,cas_32
1382,stone_gardens_172511_reparation_0647260130,housenumber,7,Rue Louis de Foix,33000,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.9716681818181816,44.839647,-0.581693,cas_32
1383,le_moal_francoise_68703_reparation_0241571366,housenumber,2,Impasse des Rosiers,49320,49050,Brissac Loire Aubance,,"49, Maine-et-Loire, Pays de la Loire",0.9572572727272728,47.371075,-0.449923,cas_32
1384,martin_celine_215826_reparation_0782430553,housenumber,147,Rue Oberkampf,75011,75111,Paris,Paris 11e Arrondissement,"75, Paris, Île-de-France",0.8931598240469207,48.866737,2.381427,cas_32
1385,blais_sebastien_204410_reparation_0686112218,housenumber,18,Rue des Nefliers,49800,49307,Loire-Authion,,"49, Maine-et-Loire, Pays de la Loire",0.7567423167155425,47.444019,-0.415822,cas_32
1386,creapolys_161007_reparation_0673395216,housenumber,2,Rue du Pont de Madame,33700,33281,Mérignac,,"33, Gironde, Nouvelle-Aquitaine",0.9670563636363636,44.843778,-0.651887,cas_32
1387,antibugs_4169_reparation_0677762937,housenumber,19,Rue Chevreul,42100,42218,Saint-Étienne,,"42, Loire, Auvergne-Rhône-Alpes",0.9723327272727272,45.424643,4.394127,cas_32
1388,adcreation_193753_reparation_0664127776,housenumber,6,Rue Braque Collectif,62000,62041,Arras,,"62, Pas-de-Calais, Hauts-de-France",0.6870542657342656,50.289011,2.753544,cas_32
1389,ffl_183821_reparation,housenumber,75,Avenue Montaigne,49100,49007,Angers,,"49, Maine-et-Loire, Pays de la Loire",0.8647880716253442,47.466826,-0.52336,cas_32
1390,sylvain_bigot_archetier_4165_reparation_0610284574,street,,Allée de l’Octroi,42800,42053,Châteauneuf,,"42, Loire, Auvergne-Rhône-Alpes",0.9500927272727272,45.516057,4.614036,cas_32
1391,mme_hodera_caroline_199898_reparation_0633077031,housenumber,44,Rue des Hirondelles,89260,89469,Perceneige,,"89, Yonne, Bourgogne-Franche-Comté",0.9511563636363636,48.356874,3.377796,cas_32
1392,etablissements_jung_massaroni_222034_reparation,street,,Parc Activite Plateau Signes,83870,83127,Signes,,"83, Var, Provence-Alpes-Côte d'Azur",0.4692849783549783,43.261798,5.789746,cas_31
1393,lb_solutions_174056_reparation_0659461030,housenumber,3,Place du Bignot,64270,64499,Salies-de-Béarn,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.730934329004329,43.468146,-0.928448,cas_32
1394,bjpm_brison_68324_reparation,street,,Rue d'iéna,85000,85191,La Roche-sur-Yon,,"85, Vendée, Pays de la Loire",0.9657245454545454,46.679491,-1.422744,cas_32
1395,touraille_christophe_184584_reparation_0669611287,housenumber,356,Rue Augustin Fresnel,27130,27679,Verneuil d'Avre et d'Iton,,"27, Eure, Normandie",0.9633390909090908,48.732655,0.911135,cas_32
1396,point_etoile_179684_reparation_0645459166,housenumber,76,Boulevard Virgile Barel,6300,06088,Nice,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.8820971291866029,43.715714,7.292979,cas_32
1397,4_office_107780_reparation,street,,Rue de la Suisse Normande,14210,14713,Montillières-sur-Orne,,"14, Calvados, Normandie",0.4437783023001095,49.031582,-0.479887,cas_31
1398,menil_florian_139469_reparation,housenumber,2,route de la fontaine pinon,18350,18160,Nérondes,,"18, Cher, Centre-Val de Loire",0.8197901057082452,47.003282,2.848828,cas_32
1399,atelier_marano_178440_reparation,housenumber,3194,Chemin de la Peyrière,84200,84031,Carpentras,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9759790909090909,44.073411,5.052545,cas_32
1400,oldos_info_175071_reparation_0608863020,street,,Allée des Platanes,33320,33162,Eysines,,"33, Gironde, Nouvelle-Aquitaine",0.9077626721763086,44.864285,-0.65125,cas_32
1401,kamabois_185320_reparation_0778338119,housenumber,374,Rue Neuve,69970,69281,Marennes,,"69, Rhône, Auvergne-Rhône-Alpes",0.9575754545454546,45.624125,4.915347,cas_32
1402,nw_av_services_16258_reparation,housenumber,25,Avenue Lamartine,6600,06004,Antibes,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9697345454545454,43.59357,7.11067,cas_32
1403,parachute_global_service_203714_reparation_0381401314,housenumber,8,Rue Vaugereux,70150,70334,Marnay,,"70, Haute-Saône, Bourgogne-Franche-Comté",0.8574045454545454,47.300884,5.760359,cas_32
1404,la_passion_du_pc_184556_reparation_0663238395,housenumber,45,Route de Grainville,27440,27294,Val d'Orger,,"27, Eure, Normandie",0.9529781818181816,49.34261,1.387917,cas_32
1405,laureenbeaute_116791_reparation_0625617990,housenumber,102,Avenue Georges Clémenceau,69230,69204,Saint-Genis-Laval,,"69, Rhône, Auvergne-Rhône-Alpes",0.8837057975986278,45.69889,4.794834,cas_32
1406,prodeosys_214198_reparation,housenumber,10,Rue d'Aillon,77310,77040,Boissise-le-Roi,,"77, Seine-et-Marne, Île-de-France",0.960640909090909,48.501759,2.563315,cas_32
1407,cordonnerie_cles_65822_reparation,street,,Route de Villedieu,50400,50647,Yquelon,,"50, Manche, Normandie",0.9538372727272726,48.83763,-1.55423,cas_32
1408,tsbi_17627_reparation_0493767492,housenumber,150,Route de Pégomas,6130,06069,Grasse,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9748827272727272,43.63382,6.928666,cas_32
1409,de_tourne_passion_104371_reparation_0675552817,housenumber,2318,Route de Dommartin,1340,01236,Marsonnas,,"01, Ain, Auvergne-Rhône-Alpes",0.9051444988344988,46.344089,5.045729,cas_31
1410,tomtom_et_nana_176674_reparation_0633234598,street,,Rue de la Planche,14500,14762,Vire Normandie,,"14, Calvados, Normandie",0.96096,48.853057,-0.878718,cas_32
1411,lkrr_222196_reparation,housenumber,12,Rue des Saladelles,13920,13098,Saint-Mitre-les-Remparts,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9588090909090908,43.438998,5.039417,cas_32
1412,ad_store_112086_reparation_0661951269,street,,Rue de la Mandallaz,74330,74112,Epagny Metz-Tessy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.8572345647969051,45.939567,6.079793,cas_32
1413,les_p_tites_bricoles_de_mag_202523_reparation_0601024770,street,,Clos Les Terres Rouges,83170,83140,Tourves,,"83, Var, Provence-Alpes-Côte d'Azur",0.6925882828282828,43.413135,5.914656,cas_32
1414,mme_potier_gaelle_178630_reparation_0646823598,housenumber,410,Chemin de Puissanton,6220,06155,Vallauris,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.8147321212121212,43.596163,7.062668,cas_32
1415,get_lost_motorcycles_122860_reparation_0638382672,housenumber,217,Chemin de la vorzia,74270,74168,Marlioz,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9505536363636364,46.031595,6.014756,cas_32
1416,fj_services_202942_reparation_0659179254,housenumber,11,Avenue Saint-François de Sales,74200,74281,Thonon-les-Bains,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9627627272727272,46.373053,6.481949,cas_32
1417,cash__repair_rennes_saintgregoire_drupal_m0167_0285528035,street,,Rue de l'Etang au Diable,35760,35278,Saint-Grégoire,,"35, Ille-et-Vilaine, Bretagne",0.6794836363636363,48.137206,-1.685438,cas_32
1418,dursap_lea_120173_reparation_0760545486,housenumber,8,Chemin de Chier Blanc,43700,43078,Coubon,,"43, Haute-Loire, Auvergne-Rhône-Alpes",0.855913538083538,44.98891,3.925267,cas_32
1419,stane_94398_reparation_0388516287,housenumber,1,Rue du Fort,67118,67152,Geispolsheim,,"67, Bas-Rhin, Grand Est",0.958970909090909,48.521278,7.692979,cas_32
1420,l_atelier_des_mains_a_gilles_190991_reparation_0674354339,street,,Route des Lacs Miaule,24330,24026,Bassillac et Auberoche,,"24, Dordogne, Nouvelle-Aquitaine",0.6193440259740259,45.1081,0.92502,cas_31
1421,bertille_et_lucien_117502_reparation_0676333237,street,,Impasse des catons,73100,73301,Trévignin,,"73, Savoie, Auvergne-Rhône-Alpes",0.8463889926289926,45.705369,5.975783,cas_32
1422,ulespace_de_merignac_vestiboutique_48611_sinoe_0556458700,housenumber,19,Avenue du Château d'Eau,33700,33281,Mérignac,,"33, Gironde, Nouvelle-Aquitaine",0.9763436363636364,44.852827,-0.64627,cas_32
1423,oasis_computer_services_179456_reparation_0698438711,housenumber,42,Avenue de la Libération,83160,83144,La Valette-du-Var,,"83, Var, Provence-Alpes-Côte d'Azur",0.9138754545454544,43.142928,5.988821,cas_32
1424,yona_design_136979_reparation_0247537008,street,,Rue Ampere,37190,37014,Azay-le-Rideau,,"37, Indre-et-Loire, Centre-Val de Loire",0.9524472727272728,47.273584,0.4799,cas_32
1425,art__pascal_bois_179689_reparation_0611019754,housenumber,15,Chemin de Saint Marc,6130,06069,Grasse,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.972271818181818,43.63992,6.960028,cas_32
1426,didier_cariguel_162793_reparation_0555126364,housenumber,7,boulevard de la Cité,87000,87085,Limoges,,"87, Haute-Vienne, Nouvelle-Aquitaine",0.9718945454545452,45.829912,1.264757,cas_32
1427,a_domicile_motoculture_32045_reparation,housenumber,255,Avenue André Ampère,84800,84054,L'Isle-sur-la-Sorgue,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.8343300891265597,43.919743,5.034169,cas_32
1428,thierry_depanservices_119250_reparation_0233836662,housenumber,25,Place du Général de Gaulle,61110,61345,Rémalard en Perche,,"61, Orne, Normandie",0.9535627272727272,48.428832,0.773281,cas_32
1429,sapinformatique74_10464_reparation_0450248875,housenumber,70,Rue de la Javafonne,74570,74282,Fillière,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.957041818181818,45.995778,6.244316,cas_32
1430,mme_czelusniak_sandrine_193681_reparation_0668190446,housenumber,57,Chemin des Soldats,62670,62563,Mazingarbe,,"62, Pas-de-Calais, Hauts-de-France",0.9601127272727272,50.465008,2.746288,cas_31
1431,concept__fabrication_110096_reparation_0251311700,street,,Impasse nicolas sadi carnot,85600,85146,Montaigu-Vendée,,"85, Vendée, Pays de la Loire",0.8874572027972027,46.952585,-1.342173,cas_32
1432,mme_macie_alexandra_178524_reparation_0624651343,housenumber,7,Chemin du Debat,83680,83063,La Garde-Freinet,,"83, Var, Provence-Alpes-Côte d'Azur",0.6548623678646934,43.314459,6.471075,cas_32
1433,wdjdani_farchid_214678_reparation_0667549862,housenumber,14,Rue Paul Lafargue,92800,92062,Puteaux,,"92, Hauts-de-Seine, Île-de-France",0.8588844919786096,48.885819,2.246551,cas_32
1434,azzora_120204_reparation_0601797459,housenumber,46,Grande Rue,5100,05023,Briançon,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.9654172727272728,44.899282,6.643374,cas_32
1435,pmn_17569_reparation_0609975350,housenumber,8,Chemin de l'Industrie,6110,06030,Le Cannet,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9633990909090908,43.574359,6.990481,cas_32
1436,m_ribambelle_191239_reparation_0681014619,housenumber,5,Rue Bourbon,33300,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.9816554545454544,44.859493,-0.556232,cas_32
1437,lujan_cecile_167146_reparation,housenumber,3,Rue du Gastounet,33650,33474,Saint-Selve,,"33, Gironde, Nouvelle-Aquitaine",0.8265746464646464,44.670693,-0.480869,cas_32
1438,check_and_consult_138974_reparation,street,,le Petit Giraumont,28480,28331,Saintigny,,"28, Eure-et-Loir, Centre-Val de Loire",0.9441172727272726,48.34288,0.964616,cas_32
1439,eurl_beauloye_124234_reparation_0326550639,street,,Rue Jules Lobet,51530,51431,Pierry,,"51, Marne, Grand Est",0.9543227272727272,49.024864,3.944009,cas_32
1440,m_tonneillier_sylvain_105749_reparation,housenumber,167,Rue de Metz,57525,57663,Talange,,"57, Moselle, Grand Est",0.9684072727272728,49.232821,6.167969,cas_32
1441,haut_anjou_musique_113708_reparation,housenumber,4,Rue de l’Anjou (Ampoigné),53200,53124,Prée-d'Anjou,,"53, Mayenne, Pays de la Loire",0.5568896037296036,47.811373,-0.824687,cas_32
1442,m_riviera_freddy_106259_reparation,housenumber,15,Rue Georges Lenôtre,57050,57463,Metz,,"57, Moselle, Grand Est",0.7521861432506887,49.139347,6.150003,cas_32
1443,blondin_annie_138819_reparation_0614995052,housenumber,17,Grande Rue,28500,28076,La Chapelle-Forainvilliers,,"28, Eure-et-Loir, Centre-Val de Loire",0.9426036363636364,48.719731,1.480115,cas_32
1444,charter_87_159333_reparation_0555081766,street,,Route de Sarlande,87500,87187,Saint-Yrieix-la-Perche,,"87, Haute-Vienne, Nouvelle-Aquitaine",0.9602254545454544,45.498366,1.181656,cas_32
1445,mme_cuccaroni_celia_202589_reparation_0625625926,housenumber,8,Boulevard Jean Marie l’Huillier,13800,13047,Istres,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.9663590909090908,43.512943,4.98546,cas_32
1446,jaillon_nicolas_165539_reparation_0556156163,street,,Rue Jean Mermoz,33185,33200,Le Haillan,,"33, Gironde, Nouvelle-Aquitaine",0.9620854545454546,44.865358,-0.664574,cas_32
1447,giant_city_202606_reparation,housenumber,1b,Impasse de la 1ere Division Française Libre,13210,13100,Saint-Rémy-de-Provence,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6134756041426926,43.793904,4.82649,cas_32
1448,chouquette_et_compagnie_192985_reparation,housenumber,6,Allée Beausoleil,80090,80021,Amiens,,"80, Somme, Hauts-de-France",0.8509288563049853,49.87388,2.314577,cas_32
